"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.8712871287128714","0.008647331223059756","0.5343915343915343","0.32679738562091504","18","3","false","bacA",,"Unclustered","6.0","bacA","26.0","0","18","0","0.9849778081256402","false","0","bacA","1006","0.2708333333333333"
"1.881188118811881","0.0052840623394376845","0.531578947368421","0.49523809523809526","21","3","false","lpxC",,"Unclustered","10.0","lpxC","33.285714285714285","0","21","0","0.9848071013997952","false","0","lpxC","616","0.36180124223602483"
"1.5643564356435644","0.022077316275870437","0.6392405063291139","0.4859903381642512","46","3","false","parC","Cluster 0","Clustered","20.83399209486166","parC","34.04347826086956","0","46","0","0.990269716626835","false","0","parC","3694","0.3438735177865613"
"1.5247524752475248","0.038439027194669455","0.6558441558441558","0.46343537414965985","49","3","false","parE","Cluster 0","Clustered","21.76086956521739","parE","32.6530612244898","0","49","0","0.9909525435302151","false","0","parE","4954","0.32653061224489793"
"1.4257425742574257","0.0676467619649075","0.701388888888889","0.39019963702359345","58","2","false","gyrA","Cluster 0","Clustered","21.633333333333333","gyrA","30.620689655172413","0","58","0","0.992659610788665","false","0","gyrA","7450","0.30317514510071697"
"1.5346534653465347","0.031248203059908324","0.6516129032258065","0.4769503546099291","48","3","false","gyrB","Cluster 0","Clustered","21.633333333333333","gyrB","33.583333333333336","0","48","0","0.99078183680437","false","0","gyrB","4480","0.3358333333333333"
"1.8415841584158417","0.006492892564447945","0.543010752688172","0.56","26","3","false","ihfA","Cluster 5","Seed","11.81045751633987","ihfA","34.73076923076923","0","26","0","0.9854899283031752","false","0","ihfA","824","0.3816568047337278"
"2.00990099009901","0.0010720927510483402","0.4975369458128079","0.6544117647058824","17","3","false","ihfB","Cluster 5","Clustered","10.0","ihfB","36.11764705882353","0","17","0","0.9825879139638102","false","0","ihfB","136","0.43515237420269315"
"1.5445544554455446","0.047060652436633994","0.6474358974358975","0.37835337650323775","47","3","false","macB","Cluster 1","Clustered","12.747368421052633","macB","29.319148936170212","0","47","0","0.9906111300785251","false","0","macB","5596","0.29319148936170214"
"1.7623762376237624","0.01640660710375179","0.5674157303370786","0.4637096774193548","32","3","false","mdtL","Cluster 3","Clustered","11.707602339181285","mdtL","24.21875","0","32","0","0.9868555821099352","false","0","mdtL","1376","0.2604166666666667"
"1.9306930693069306","0.007124802822958521","0.517948717948718","0.33088235294117646","17","3","false","argA",,"Unclustered","8.0","argA","28.529411764705884","0","17","0","0.9839535677705701","false","0","argA","868","0.31351001939237233"
"2.089108910891089","8.755193387951144E-4","0.4786729857819905","0.39285714285714285","8","3","false","marC",,"Unclustered","4.0","marC","26.875","0","8","0","0.9812222601570502","false","0","marC","162","0.31994047619047616"
"1.8217821782178218","0.009937572775505733","0.5489130434782609","0.5869565217391305","24","3","false","fabI","Cluster 1","Clustered","13.0","fabI","36.166666666666664","0","24","0","0.9858313417548651","false","0","fabI","1418","0.38430851063829785"
"1.603960396039604","0.0345323230034041","0.6234567901234568","0.4329268292682927","41","3","false","mdtK","Cluster 1","Clustered","13.736842105263158","mdtK","29.609756097560975","0","41","0","0.9895868897234551","false","0","mdtK","4506","0.29609756097560974"
"1.9207920792079207","0.0024405386371557838","0.520618556701031","0.4666666666666667","15","3","false","mrcB",,"Unclustered","4.690909090909091","mrcB","32.53333333333333","0","15","0","0.9841242744964152","false","0","mrcB","468","0.34609929078014184"
"2.207920792079208","0.0014479761191384193","0.452914798206278","0.16666666666666666","4","4","false","yjjX",,"Unclustered","2.0","yjjX","24.75","0","4","0","0.9791737794469102","false","0","yjjX","104","0.3233333333333333"
"1.900990099009901","0.007193732311906191","0.5260416666666667","0.39705882352941174","17","3","false","tehB",,"Unclustered","8.0","tehB","31.705882352941178","0","17","0","0.9844656879481051","false","0","tehB","988","0.33729662077596995"
"1.5841584158415842","0.026907166900970017","0.63125","0.4374307862679956","43","3","false","tolC","Cluster 1","Clustered","12.6","tolC","31.093023255813954","0","43","0","0.9899283031751451","false","0","tolC","3946","0.3109302325581395"
"1.8514851485148516","0.009048158861932394","0.5401069518716577","0.40476190476190477","21","3","false","arnC",,"Unclustered","4.433333333333334","arnC","24.0","0","21","0","0.9853192215773301","false","0","arnC","960","0.25263157894736843"
"2.0396039603960396","0.003927063624101147","0.49029126213592233","0.48717948717948717","13","3","false","arnB","Cluster 4","Clustered","4.800000000000001","arnB","20.076923076923077","0","13","0","0.9820757937862752","false","0","arnB","334","0.24096385542168675"
"1.9702970297029703","0.0023221421957225217","0.507537688442211","0.5934065934065934","14","3","false","arnT","Cluster 4","Clustered","5.515151515151515","arnT","23.642857142857142","0","14","0","0.9832707408671901","false","0","arnT","330","0.2626984126984127"
"1.9306930693069306","0.0016398025039320667","0.517948717948718","0.575","16","3","false","mrcA",,"Unclustered","5.153846153846154","mrcA","32.1875","0","16","0","0.9839535677705701","false","0","mrcA","268","0.3498641304347826"
"1.8415841584158417","0.012725121543220091","0.543010752688172","0.4266666666666667","25","3","false","eptA","Cluster 2","Clustered","4.395256916996048","eptA","25.44","0","25","0","0.9854899283031752","false","0","eptA","1136","0.27652173913043476"
"1.7821782178217822","0.015171311323016946","0.5611111111111111","0.43333333333333335","25","3","false","basR",,"Unclustered","10.717948717948717","basR","30.2","0","25","0","0.9865141686582451","false","0","basR","1608","0.3081632653061224"
"1.9108910891089108","0.0037556879825293883","0.5233160621761658","0.425","16","3","false","lpxB","Cluster 4","Clustered","5.571428571428571","lpxB","30.1875","0","16","0","0.9842949812222602","false","0","lpxB","482","0.3211436170212766"
"1.693069306930693","0.013024481748593395","0.5906432748538012","0.5151515151515151","34","3","false","macA","Cluster 1","Clustered","12.747368421052633","macA","30.08823529411765","0","34","0","0.9880505291908501","false","0","macA","1982","0.3070228091236495"
"2.0495049504950495","0.005402806400915783","0.48792270531400966","0.41818181818181815","11","3","false","dacB",,"Unclustered","4.464285714285714","dacB","28.181818181818183","0","11","0","0.9819050870604302","false","0","dacB","470","0.3344155844155844"
"1.7326732673267327","0.02292805440951418","0.5771428571428572","0.42592592592592593","28","3","false","ampC","Cluster 3","Seed","11.868131868131869","ampC","29.75","0","28","0","0.9873677022874702","false","0","ampC","2082","0.2975"
"1.6732673267326732","0.010496859382970543","0.5976331360946746","0.5378151260504201","35","3","false","acrA","Cluster 1","Clustered","12.526315789473685","acrA","32.74285714285714","0","35","0","0.9883919426425402","false","0","acrA","2158","0.3307359307359307"
"1.891089108910891","0.0017575804238774459","0.5287958115183247","0.7489177489177489","22","3","false","mdtF","Cluster 1","Clustered","13.017543859649123","mdtF","29.772727272727273","0","22","0","0.9846363946739501","false","0","mdtF","322","0.33080808080808083"
"1.7425742574257426","0.009103723919356054","0.5738636363636364","0.5740740740740741","28","3","false","acrD","Cluster 3","Clustered","10.58008658008658","acrD","32.285714285714285","0","28","0","0.9871969955616251","false","0","acrD","1654","0.32611832611832614"
"1.99009900990099","0.0045778248542871665","0.5024875621890548","0.4175824175824176","14","3","false","ybjG",,"Unclustered","3.333333333333333","ybjG","24.714285714285715","0","14","0","0.9829293274155002","false","0","ybjG","524","0.28084415584415584"
"1.9702970297029703","0.009802322687383628","0.507537688442211","0.34615384615384615","13","3","false","yojI",,"Unclustered","4.464285714285714","yojI","25.76923076923077","0","13","0","0.9832707408671901","false","0","yojI","714","0.28547008547008546"
"1.7524752475247525","0.0048551141820684825","0.5706214689265536","0.6381766381766382","27","3","false","acrB","Cluster 1","Clustered","13.017543859649123","acrB","30.37037037037037","0","27","0","0.9870262888357801","false","0","acrB","1018","0.306771417882529"
"2.0495049504950495","0.0036245265434950505","0.48792270531400966","0.5916666666666667","16","3","false","mdtO",,"Unclustered","8.590909090909092","mdtO","24.0","0","16","0","0.9819050870604302","false","0","mdtO","374","0.3"
"1.9603960396039604","0.004132211252092799","0.51010101010101","0.5882352941176471","18","3","false","arnD",,"Unclustered","8.836363636363636","arnD","25.61111111111111","0","18","0","0.9834414475930351","false","0","arnD","438","0.2943805874840358"
"2.0693069306930694","0.0025437297875953806","0.4832535885167464","0.5428571428571428","15","3","false","tehA",,"Unclustered","7.03030303030303","tehA","26.333333333333332","0","15","0","0.9815636736087402","false","0","tehA","262","0.3333333333333333"
"1.7128712871287128","0.009349256149402949","0.5838150289017341","0.5463709677419355","32","3","false","mdfA","Cluster 1","Clustered","13.382352941176471","mdfA","31.59375","0","32","0","0.9877091157391601","false","0","mdfA","1732","0.3223852040816326"
"1.9603960396039604","0.003407234553770422","0.51010101010101","0.6473684210526316","20","3","false","mdtN","Cluster 3","Clustered","11.542857142857143","mdtN","27.45","0","20","0","0.9834414475930351","false","0","mdtN","456","0.32294117647058823"
"1.7722772277227723","0.011253316201015965","0.5642458100558659","0.5311827956989247","31","3","false","mdtM","Cluster 1","Clustered","12.673684210526316","mdtM","25.35483870967742","0","31","0","0.9866848753840901","false","0","mdtM","1226","0.2726326742976067"
"1.7524752475247525","0.01275094717231797","0.5706214689265536","0.532258064516129","32","3","false","mdtG","Cluster 1","Clustered","13.736842105263158","mdtG","26.4375","0","32","0","0.9870262888357801","false","0","mdtG","1392","0.28125"
"2.0792079207920793","0.00388032130884214","0.4809523809523809","0.6476190476190476","21","3","false","marB","Cluster 3","Clustered","11.3","marB","25.333333333333332","0","21","0","0.9813929668828952","false","0","marB","348","0.35185185185185186"
"1.7524752475247525","0.009338849730124263","0.5706214689265536","0.5846560846560847","28","3","false","marA","Cluster 3","Clustered","10.482213438735178","marA","30.571428571428573","0","28","0","0.9870262888357801","false","0","marA","1508","0.3119533527696793"
"1.7821782178217822","0.010862863747540688","0.5611111111111111","0.5026455026455027","28","3","false","mdtP","Cluster 1","Clustered","12.458333333333334","mdtP","26.964285714285715","0","28","0","0.9865141686582451","false","0","mdtP","1334","0.28383458646616544"
"1.8613861386138615","0.005425710198516145","0.5372340425531915","0.63","25","3","false","mdtH","Cluster 1","Clustered","13.017543859649123","mdtH","27.24","0","25","0","0.9851485148514851","false","0","mdtH","664","0.30266666666666664"
"1.9603960396039604","0.0032390033850855345","0.51010101010101","0.6933333333333334","25","3","false","emrA","Cluster 1","Clustered","13.736842105263158","emrA","27.56","0","25","0","0.9834414475930351","false","0","emrA","394","0.3445"
"1.7326732673267327","0.004641273925718516","0.5771428571428572","0.6436781609195402","30","3","false","emrB","Cluster 1","Clustered","13.736842105263158","emrB","30.733333333333334","0","30","0","0.9873677022874702","false","0","emrB","1068","0.31360544217687075"
"1.811881188118812","0.0027681211280016827","0.5519125683060109","0.69","25","3","false","mdtE","Cluster 1","Clustered","12.771929824561402","mdtE","29.88","0","25","0","0.9860020484807102","false","0","mdtE","646","0.3145263157894737"
"1.811881188118812","0.020429927431025494","0.5519125683060109","0.5952380952380952","21","3","false","acrZ","Cluster 1","Clustered","13.382352941176471","acrZ","28.857142857142858","0","21","0","0.9860020484807102","false","0","acrZ","1518","0.2965144820814924"
"1.8712871287128714","0.006402407196156797","0.5343915343915343","0.45588235294117646","17","3","false","bcr",,"Unclustered","8.836363636363636","bcr","31.88235294117647","0","17","0","0.9849778081256402","false","0","bcr","906","0.3286840509399636"
"1.7623762376237624","0.010918717857649089","0.5674157303370786","0.5669515669515669","27","3","false","marR","Cluster 1","Clustered","12.752380952380951","marR","32.925925925925924","0","27","0","0.9868555821099352","false","0","marR","1968","0.335978835978836"
"2.198019801980198","0.0011812504271752572","0.4549549549549549","0.6060606060606061","12","3","false","fsr",,"Unclustered","8.0","fsr","26.583333333333332","0","12","0","0.9793444861727553","false","0","fsr","132","0.3852657004830918"
"2.01980198019802","0.015245180406514177","0.4950980392156863","0.21212121212121213","12","3","false","ydeA",,"Unclustered","3.7333333333333334","ydeA","18.833333333333332","0","12","0","0.9824172072379652","false","0","ydeA","1008","0.22123015873015872"
"2.6633663366336635","0.0013942436655096477","0.3754646840148699","0.3333333333333333","4","4","false","ralR",,"Unclustered","1.6666666666666667","ralR","10.0","0","4","0","0.9713212700580403","false","0","ralR","74","0.325"
"2.5445544554455446","1.5601131541725602E-4","0.39299610894941633","0.3333333333333333","3","3","false","blr",,"Unclustered","2.0","blr","20.0","0","3","0","0.9733697507681803","false","0","blr","10","0.46825396825396826"
"2.1386138613861387","0.003605927919012853","0.46759259259259256","0.4835164835164835","14","3","false","ydeE",,"Unclustered","6.377777777777777","ydeE","24.785714285714285","0","14","0","0.9803687265278251","false","0","ydeE","288","0.3395303326810176"
"2.4554455445544554","5.62872446495235E-5","0.40725806451612906","0.9047619047619048","7","3","false","pmrD","Cluster 4","Seed","6.0","pmrD","18.571428571428573","0","7","0","0.9749061113007852","false","0","pmrD","6","0.3869047619047619"
"2.257425742574257","0.0017391494992308942","0.4429824561403509","0.38095238095238093","7","3","false","ydeI",,"Unclustered","1.8571428571428572","ydeI","21.285714285714285","0","7","0","0.9783202458176853","false","0","ydeI","134","0.3130252100840336"
"2.0693069306930694","0.013161591113809424","0.4832535885167464","0.4722222222222222","9","3","false","relE","Cluster 2","Clustered","5.0","relE","23.555555555555557","0","9","0","0.9815636736087402","false","0","relE","784","0.27712418300653596"
"2.366336633663366","5.485326697982747E-4","0.4225941422594143","0.3","5","3","false","yeaN",,"Unclustered","1.4","yeaN","21.6","0","5","0","0.9764424718333903","false","0","yeaN","28","0.3689655172413793"
"2.386138613861386","3.3376585778878637E-4","0.4190871369294606","0.6","6","3","false","eamA",,"Unclustered","4.0","eamA","24.666666666666668","0","6","0","0.9761010583817002","false","0","eamA","34","0.44047619047619047"
"2.782178217821782","7.494904473395426E-4","0.3594306049822064","0.3333333333333333","3","4","false","ydaC",,"Unclustered","2.0","ydaC","8.333333333333334","0","3","0","0.9692727893479003","false","0","ydaC","38","0.4"
"2.1881188118811883","0.0035179141305919075","0.45701357466063347","0.6190476190476191","7","3","false","relB","Cluster 2","Clustered","5.0","relB","23.857142857142858","0","7","0","0.9795151928986002","false","0","relB","238","0.3180952380952381"
"2.118811881188119","0.001960745869107921","0.4719626168224299","0.4722222222222222","9","3","false","hipB","Cluster 2","Clustered","5.0","hipB","23.555555555555557","0","9","0","0.9807101399795152","false","0","hipB","228","0.29444444444444445"
"2.0693069306930694","0.0018419423038120264","0.4832535885167464","0.4666666666666667","10","3","false","hipA","Cluster 2","Seed","5.0","hipA","26.9","0","10","0","0.9815636736087402","false","0","hipA","252","0.3202380952380952"
"2.00990099009901","0.004782386349493685","0.4975369458128079","0.2222222222222222","10","3","false","dgcZ",,"Unclustered","1.8571428571428572","dgcZ","24.3","0","10","0","0.9825879139638102","false","0","dgcZ","578","0.27"
"2.237623762376238","5.998958291970261E-4","0.4469026548672566","0.4","5","3","false","ydeJ",,"Unclustered","3.0","ydeJ","28.0","0","5","0","0.9786616592693752","false","0","ydeJ","88","0.3888888888888889"
